epoch,train_loss,train_acc,test_loss,test_acc
1,3.4240046405792235,0.11625,3.1240686130523683,0.155
2,2.739388780593872,0.255625,2.653181962966919,0.2975
3,2.354340000152588,0.339375,2.80491325378418,0.245
4,2.015664849281311,0.438125,2.3047783851623533,0.3725
5,1.761721796989441,0.509375,2.0277939224243164,0.4475
6,1.53687246799469,0.576875,1.9242452812194824,0.4775
7,1.3825598430633546,0.62625,1.735407395362854,0.5275
8,1.2172692668437959,0.675625,1.6629830837249755,0.5225
9,1.1257325553894042,0.68375,1.8923165607452392,0.4875
10,1.0043263804912568,0.733125,2.041234292984009,0.495
11,0.9219545483589172,0.745625,1.5525932931900024,0.575
12,0.8170114707946777,0.788125,1.4486025476455688,0.595
13,0.6929293698072434,0.82375,1.5191303491592407,0.59
14,0.6406083637475968,0.8425,1.767581853866577,0.4925
15,0.5590327316522599,0.85625,1.621759443283081,0.6075
16,0.4844528645277023,0.890625,2.27500919342041,0.4925
17,0.4585309797525406,0.886875,1.4717156076431275,0.62
18,0.43383069068193436,0.895625,1.4584779310226441,0.62
19,0.33867485731840136,0.925625,1.2889685487747193,0.66
20,0.33106536000967024,0.9275,1.5450685262680053,0.595
21,0.3258025249838829,0.92,1.387756462097168,0.6675
22,0.28579753428697585,0.93625,1.370519199371338,0.6625
23,0.24319850623607636,0.955625,1.4303828716278075,0.62
24,0.22880202323198318,0.951875,1.3823478603363037,0.6475
25,0.19454088509082795,0.965625,1.3238996505737304,0.6375
26,0.17304977416992187,0.96875,1.3290598726272582,0.6475
27,0.17531055554747582,0.965625,1.4818134164810182,0.6275
28,0.17801400162279607,0.965,1.5935356950759887,0.615
29,0.1951825152337551,0.955625,1.8951659679412842,0.5825
30,0.19900872848927975,0.949375,1.7706702375411987,0.6
31,0.16210342735052108,0.96625,1.4213898992538452,0.61
32,0.10185381196439267,0.98375,1.2796568250656128,0.6825
33,0.08808353379368782,0.986875,1.401314878463745,0.6625
34,0.1153849434107542,0.97625,1.9547284507751466,0.5925
35,0.12183265991508961,0.976875,1.3016415786743165,0.6675
36,0.10783435255289078,0.98,1.343358519077301,0.6725
37,0.09522314950823783,0.98625,1.2893624138832092,0.7
38,0.07700428875163197,0.988125,1.1581835222244263,0.7025
39,0.05718330832198262,0.9925,1.2705691814422608,0.6725
40,0.05884010214358568,0.990625,1.6312010383605957,0.645
41,0.09389704473316669,0.98,1.342354040145874,0.66
42,0.08292396385222674,0.98625,1.4688279008865357,0.6525
43,0.10618150860071182,0.975625,1.8978439664840698,0.6275
44,0.14582055274397135,0.965625,1.50030775308609,0.66
45,0.1365108570829034,0.97125,1.535975365638733,0.655
46,0.14045339941978455,0.964375,1.649205436706543,0.645
47,0.18423770152032376,0.950625,1.4828347897529601,0.6375
48,0.08567472662776708,0.983125,1.396836199760437,0.6825
49,0.06538977961987257,0.986875,1.4439919662475587,0.6775
50,0.057820260804146525,0.99,1.377341685295105,0.655
