epoch,train_loss,train_acc,test_loss,test_acc
1,3.402661442756653,0.114375,3.2845600509643553,0.105
2,2.7442632961273192,0.2575,2.928448600769043,0.2175
3,2.3460219526290893,0.34,2.3450750160217284,0.3475
4,2.072706367969513,0.433125,2.2168708992004396,0.3975
5,1.90897882938385,0.47625,2.6702296924591065,0.3125
6,1.7082178115844726,0.5175,2.124398374557495,0.3825
7,1.5087883710861205,0.595,2.1489471054077147,0.415
8,1.3231214439868928,0.629375,1.8944102144241333,0.495
9,1.2221844923496246,0.666875,1.8245674467086792,0.51
10,1.0882664692401887,0.710625,1.8100930881500243,0.4925
11,1.0120675480365753,0.725,1.8006955289840698,0.5325
12,0.8790512359142304,0.778125,1.6559498071670533,0.5775
13,0.7837811124324798,0.8,1.6466204023361206,0.535
14,0.7140235394239426,0.81125,1.6709963607788085,0.5525
15,0.6326273202896118,0.840625,1.5990165305137634,0.595
16,0.5163443464040757,0.885,1.4810553336143493,0.605
17,0.5118025743961334,0.876875,1.4709336471557617,0.64
18,0.47971778094768525,0.885,1.6338842391967774,0.5825
19,0.4477477264404297,0.8925,1.6154085540771483,0.6225
20,0.3162172645330429,0.935625,1.4347079229354858,0.6525
21,0.30122254669666293,0.935,1.6245109486579894,0.5975
22,0.25166777580976485,0.94875,1.5884086418151855,0.615
23,0.2210387943685055,0.956875,1.668541476726532,0.6025
24,0.2562978100776672,0.94625,1.815014362335205,0.57
25,0.20880046382546424,0.95625,1.5508437621593476,0.62
26,0.20138158939778805,0.955625,1.71145761013031,0.5525
27,0.20884716942906378,0.961875,1.5412824010849,0.615
28,0.1683164293318987,0.97625,1.5010708737373353,0.6125
29,0.16409257277846337,0.96875,1.8543381214141845,0.6075
30,0.1539497921615839,0.968125,1.8852901220321656,0.5875
31,0.1658037108182907,0.97,1.8176124668121338,0.5925
32,0.16504434868693352,0.964375,1.7563003349304198,0.6
33,0.11177083902060986,0.984375,1.6758315086364746,0.6225
34,0.18681765705347061,0.9575,1.8320039057731627,0.5725
35,0.1486773119866848,0.96875,1.5941406750679017,0.63
36,0.09903374522924423,0.986875,1.6298420292139053,0.595
37,0.0631692628748715,0.99375,1.7399647307395936,0.6175
38,0.062159540243446824,0.991875,1.6281517672538757,0.645
39,0.06369751568883658,0.99,1.7561273074150086,0.6325
40,0.03768210543319583,0.9975,1.6359505808353425,0.6475
41,0.08419850557111204,0.98625,1.965713074207306,0.5625
42,0.23328757651150225,0.93625,3.4808016300201414,0.3975
43,0.2393772143125534,0.9375,1.9537620115280152,0.6025
44,0.14851466223597526,0.96625,1.9630123805999755,0.6125
45,0.12362908851355314,0.975625,2.1950077867507933,0.57
46,0.08601935211569071,0.983125,1.9910515427589417,0.575
47,0.04554264569655061,0.996875,1.6464310145378114,0.6575
48,0.02693097577430308,0.99875,1.4813593339920044,0.66
49,0.026912241969257594,0.996875,1.603097642660141,0.665
50,0.0238222099468112,0.9975,1.6033398008346558,0.6425
