epoch,train_loss,train_acc,test_loss,test_acc
1,3.487145299911499,0.09375,3.204460916519165,0.1225
2,2.828841381072998,0.210625,2.7088454818725585,0.25
3,2.441814732551575,0.319375,2.6044247722625733,0.2875
4,2.0998334169387816,0.42125,2.2218916511535642,0.385
5,1.8097939562797547,0.49875,2.160257339477539,0.4325
6,1.5996187734603882,0.559375,1.8694359016418458,0.495
7,1.3933986485004426,0.59875,1.9912330055236815,0.4425
8,1.2255228304862975,0.666875,1.7914057064056397,0.505
9,1.0710204207897187,0.70625,1.8208211994171142,0.4975
10,0.9246780514717102,0.744375,2.0197879600524904,0.49
11,0.858498420715332,0.761875,1.7544569492340087,0.47
12,0.7032742172479629,0.810625,1.6271597909927369,0.5475
13,0.5749534875154495,0.8525,1.5436029386520387,0.565
14,0.5745897406339645,0.85125,1.697023057937622,0.5425
15,0.4288379892706871,0.898125,1.5200796556472778,0.5675
16,0.348711898624897,0.92375,1.4714559364318847,0.6125
17,0.2749599918723106,0.944375,1.4272765493392945,0.59
18,0.2147517229616642,0.959375,1.4507464027404786,0.5975
19,0.1849588730931282,0.966875,1.4586825704574584,0.6
20,0.14764968037605286,0.973125,1.416049132347107,0.6175
21,0.11641653746366501,0.988125,1.4972869873046875,0.625
22,0.11650229044258595,0.980625,1.5772783517837525,0.5875
23,0.14271334081888198,0.973125,1.62545982837677,0.5625
24,0.11955989517271519,0.9775,1.482916646003723,0.5925
25,0.08540240209549665,0.9875,1.589654221534729,0.5775
26,0.09382742013782262,0.9825,1.6515038633346557,0.6025
27,0.08208514608442784,0.986875,1.6071292972564697,0.595
28,0.05948989072814584,0.993125,1.463429765701294,0.605
29,0.0498736722394824,0.99375,1.5986501359939576,0.605
30,0.03562370453029871,0.996875,1.472343864440918,0.64
31,0.037044096123427156,0.994375,1.525163826942444,0.605
32,0.0645064145885408,0.9875,1.7211868095397949,0.5825
33,0.14424115877598523,0.96125,2.224245538711548,0.52
34,0.17319482639431955,0.951875,1.9986234378814698,0.535
35,0.14922105640172958,0.960625,1.6635082292556762,0.58
36,0.08182293530553579,0.985,1.6752030324935914,0.6025
37,0.044176150504499676,0.993125,1.7498094844818115,0.585
38,0.035917573431506755,0.99375,1.4991341972351073,0.645
39,0.013311184523627163,1.0,1.4416180849075317,0.64
40,0.012516936953179538,0.99875,1.6046377658843993,0.6075
41,0.020348665174096822,0.998125,1.5627368354797364,0.615
42,0.010138534447178245,1.0,1.533103542327881,0.61
43,0.022216237047687173,0.996875,1.925415267944336,0.6025
44,0.049483883436769245,0.98875,1.9428822946548463,0.585
45,0.10734535919502378,0.971875,1.9843592643737793,0.575
46,0.10480249781161546,0.97,2.2025985431671145,0.555
47,0.14174990363419057,0.9575,2.6906264495849608,0.5075
48,0.15659194558858872,0.958125,2.106524600982666,0.5175
49,0.06166310396045446,0.9825,1.786613941192627,0.5625
50,0.03772765660658479,0.99625,1.545774827003479,0.645
