epoch,train_loss,train_acc,test_loss,test_acc
1,3.3448030138015747,0.123125,2.8569694900512697,0.2025
2,2.6376868295669555,0.255625,2.7767252826690676,0.2
3,2.28476478099823,0.3525,2.452513952255249,0.3325
4,1.9793171334266662,0.444375,2.235137662887573,0.3725
5,1.7285670995712281,0.519375,2.08161940574646,0.4275
6,1.5312711596488953,0.573125,1.9326833057403565,0.4775
7,1.3141520857810973,0.6475,1.9877939796447754,0.475
8,1.1600680577754974,0.689375,2.144035186767578,0.455
9,1.0688514733314514,0.715,1.6668098831176759,0.55
10,0.9149564826488494,0.761875,1.7607631492614746,0.535
11,0.7358379590511323,0.8175,1.59589524269104,0.5575
12,0.6553545045852661,0.84,1.6754229497909545,0.53
13,0.6546104091405869,0.833125,1.7960467290878297,0.5225
14,0.5738432642817497,0.856875,1.6447675371170043,0.565
15,0.4915467929840088,0.893125,1.7499199676513673,0.5425
16,0.43353207409381866,0.9,1.8433546781539918,0.53
17,0.33563905835151675,0.9275,1.602148413658142,0.615
18,0.30455548912286756,0.934375,1.5329293847084045,0.5825
19,0.26904271498322485,0.945625,1.5804633045196532,0.5975
20,0.2467036412656307,0.95375,1.3856433534622192,0.5975
21,0.1918121713399887,0.966875,1.744372935295105,0.6025
22,0.186246138215065,0.96625,1.7184723043441772,0.61
23,0.13867867104709147,0.9775,1.5102973461151123,0.5975
24,0.12094739720225334,0.979375,1.5495091629028321,0.595
25,0.11216047041118145,0.979375,1.321262686252594,0.6775
26,0.07360597331076861,0.99,1.4022995233535767,0.6325
27,0.07808481942862272,0.990625,1.6183796739578247,0.6175
28,0.1099440648406744,0.983125,1.6914362621307373,0.62
29,0.13107488431036474,0.979375,1.9166647148132325,0.535
30,0.15056443743407727,0.968125,1.6238265562057494,0.62
31,0.14127406746149063,0.96625,1.7548791027069093,0.58
32,0.11315824262797833,0.98125,1.6343732690811157,0.62
33,0.12552767153829336,0.969375,1.7191683101654052,0.6175
34,0.1012020793557167,0.98,1.5167326307296753,0.6125
35,0.09749956887215376,0.97625,2.010294585227966,0.585
36,0.13540752962231636,0.97125,2.013822898864746,0.575
37,0.10862633727490902,0.973125,1.7125372242927552,0.62
38,0.09055939495563507,0.978125,1.3559730648994446,0.6725
39,0.057606083042919635,0.98875,1.684748854637146,0.62
40,0.051739153061062096,0.990625,1.3748587322235108,0.67
41,0.02905254451557994,0.99875,1.3518413829803466,0.685
42,0.01800130905583501,0.999375,1.3700887179374694,0.6925
43,0.014415951389819383,0.99875,1.4009707689285278,0.67
44,0.008515503001399338,1.0,1.3239696192741395,0.685
45,0.007475984706543386,1.0,1.2791037058830261,0.6925
46,0.00578872476471588,1.0,1.2783783531188966,0.6925
47,0.005064734481275082,1.0,1.2725777769088744,0.6925
48,0.00518523714505136,1.0,1.2776281428337097,0.7
49,0.004739951291121543,1.0,1.2965563833713531,0.6975
50,0.00417151149129495,1.0,1.2618258810043335,0.71
